joined_count,category,keyword,doc count,category count,keyword count,PMI
26,sko,13.5.,4369432,65340,471,3.69146109489672
33,sko,12.12.,4369432,65340,600,3.67797306397306
33,sko,3.10.,4369432,65340,600,3.67797306397306
1103,sko,PROTEXT,4369432,65340,20074,3.67440858782712
20,sko,UNICEF,4369432,65340,364,3.67429876520786
31,sko,Holešov,4369432,65340,565,3.66909621828367
22,sko,14.10.,4369432,65340,402,3.65967469052046
26,sko,18.1.,4369432,65340,476,3.65268524305957
30,sko,15.11.,4369432,65340,550,3.64757659236998
21,sko,Praha 6,4369432,65340,385,3.64757659236998
33,sko,27.11.,4369432,65340,607,3.63555821809529
25,sko,15.2.,4369432,65340,462,3.61862757179562
24,sko,15.10.,4369432,65340,444,3.61471554198827
28,sko,4.6.,4369432,65340,518,3.61471554198827
55,sko,cena,4369432,65340,1018,3.61294014142737
25,sko,8.12.,4369432,65340,464,3.60303003915857
35,sko,28.3.,4369432,65340,651,3.59528158746145
75,sko,cizinci,4369432,65340,1395,3.59528158746145
1895,sko,Plzeň,4369432,65340,35258,3.59415991018361
674,sko,mzdy,4369432,65340,12558,3.58909763442043
15,sko,úrazy,4369432,65340,282,3.55703391099909
25,sko,H. Králové,4369432,65340,471,3.54948182201608
97,sko,Písek,4369432,65340,1833,3.53879271145551
124,sko,U. Hradiště,4369432,65340,2359,3.51511549526117
21,sko,3.3.,4369432,65340,400,3.51079247015611
25,sko,12.3.,4369432,65340,479,3.49020028845423
14,sko,Praha 4,4369432,65340,269,3.48033949953517
22,sko,podnikání,4369432,65340,423,3.47798871297689
31,sko,18.9.,4369432,65340,598,3.4666210089135
26,sko,9.9.,4369432,65340,502,3.46350234202462
13,sko,logo,4369432,65340,252,3.44975828511182
13,sko,umění,4369432,65340,252,3.44975828511182
1265,sko,menšiny,4369432,65340,24644,3.43261566593818
27,sko,1.10.,4369432,65340,527,3.42609186569856
19,sko,Humpolec,4369432,65340,371,3.42472375474091
27,sko,6.12.,4369432,65340,528,3.41960305534686
24,sko,Palach,4369432,65340,471,3.40750254913544
22,sko,24.3.,4369432,65340,434,3.3898369253208
23,sko,11.6.,4369432,65340,454,3.38780057955068
24,sko,8.10.,4369432,65340,475,3.37880779082693
94,sko,mléko,4369432,65340,1864,3.37231240746652
30,sko,17.10.,4369432,65340,595,3.37170945513191
37,sko,granty,4369432,65340,734,3.37094385352993
31,sko,4.5.,4369432,65340,616,3.36532364176992
164,sko,zelení,4369432,65340,3261,3.36309320895198
309,sko,sporty,4369432,65340,6149,3.36046859583281
29,sko,25.6.,4369432,65340,578,3.35518146760676
22,sko,Bursík,4369432,65340,441,3.33602998999824
17,sko,Č. Těšín,4369432,65340,342,3.3240585905126
2874,sko,Brno,4369432,65340,57890,3.31993108744126
31,sko,Poděbrady,4369432,65340,625,3.31686298132844
25,sko,7.4.,4369432,65340,505,3.31050680825658
29,sko,8.3.,4369432,65340,588,3.29812055829372
24,sko,23.1.,4369432,65340,487,3.29555174669978
16,sko,Světlá n.S.,4369432,65340,325,3.29217169362624
24,sko,17.6.,4369432,65340,488,3.28879856689097
22,sko,10.12.,4369432,65340,448,3.28390452140452
22,sko,26.11.,4369432,65340,448,3.28390452140452
9961,sko,AVÍZO,4369432,65340,202855,3.28369701513044
27,sko,23.3.,4369432,65340,550,3.28281893313298
18,sko,4.11.,4369432,65340,367,3.27983726289399
17,sko,NERV,4369432,65340,347,3.2761614926666
21,sko,12.11.,4369432,65340,429,3.27346617263973
23,sko,10.11.,4369432,65340,471,3.2655232762548
23,sko,30.8.,4369432,65340,472,3.25860479473731
31,sko,27.3.,4369432,65340,639,3.24419305685489
13,sko,Ústí n. L.,4369432,65340,268,3.24380256659768
55,sko,Rakovník,4369432,65340,1135,3.24050490217891
30,sko,Bruntál,4369432,65340,620,3.23575342871531
22,sko,29.1.,4369432,65340,455,3.23338291338291
22,sko,20.10.,4369432,65340,458,3.21220354932145
28,sko,23.6.,4369432,65340,586,3.19526049616028
31,sko,3.5.,4369432,65340,652,3.17950822596668
18,sko,Tachov,4369432,65340,379,3.17599017277597
25,sko,14.11.,4369432,65340,527,3.17230728305422
18,sko,Přibyslav,4369432,65340,381,3.15931830835195
67,sko,holokaust,4369432,65340,1419,3.15746294171562
26,sko,28.4.,4369432,65340,552,3.14977930379775
27,sko,22.6.,4369432,65340,574,3.14555821119014
20,sko,23.2.,4369432,65340,428,3.12487091246649
25,sko,Kunovice,4369432,65340,538,3.10744598172783
95,sko,Č.Budějovice,4369432,65340,2048,3.10198367433808
28,sko,29.3.,4369432,65340,604,3.1000375012416
24,sko,17.4.,4369432,65340,518,3.09832760741852
19,sko,21.10.,4369432,65340,411,3.09141730659094
22,sko,knihovna,4369432,65340,477,3.08425414169649
29,sko,postižení,4369432,65340,629,3.08313972698999
21,sko,20.2.,4369432,65340,457,3.0729036937909
22,sko,8.2.,4369432,65340,480,3.06497755331089
1103,sko,Zlín,4369432,65340,24089,3.06198173407122
21,sko,16.9.,4369432,65340,459,3.05951413521229
20,sko,19.2.,4369432,65340,438,3.05352682770699
30,sko,Semily,4369432,65340,657,3.05352682770699
20,sko,9.2.,4369432,65340,439,3.04657118573043
31,sko,30.5.,4369432,65340,682,3.03964716030832
28,sko,30. září,4369432,65340,617,3.03472066572111
25,sko,12.4.,4369432,65340,554,3.01770024940356
20,sko,10.6.,4369432,65340,444,3.01226295165689
18,sko,21.1.,4369432,65340,401,3.00174632289799
24,sko,7.12.,4369432,65340,535,2.99987607596783
46,sko,Benešov,4369432,65340,1026,2.99817049340353
17,sko,9.12.,4369432,65340,381,2.98380062455462
22,sko,3.12.,4369432,65340,494,2.97811584127374
23,sko,9.5.,4369432,65340,517,2.97497381647197
25,sko,13.11.,4369432,65340,562,2.97474366222344
22,sko,11.1.,4369432,65340,495,2.9720994456348
106,sko,knihovny,4369432,65340,2385,2.9720994456348
21,sko,17. ledna,4369432,65340,473,2.96895769146394
25,sko,31.3.,4369432,65340,564,2.96419492583258
23,sko,23. října,4369432,65340,520,2.95781050599232
26,sko,18.10.,4369432,65340,588,2.95693567295299
22,sko,17.3.,4369432,65340,499,2.94827500118081
20,sko,22.10.,4369432,65340,454,2.94591354743537
21,sko,10.1.,4369432,65340,478,2.9379016486662
21,sko,24.6.,4369432,65340,478,2.9379016486662
22,sko,8.6.,4369432,65340,502,2.93065582786698
28,sko,26.9.,4369432,65340,639,2.93023889006248
28,sko,6.9.,4369432,65340,639,2.93023889006248
23,sko,nevidomí,4369432,65340,526,2.92407122265401
24,sko,19.3.,4369432,65340,551,2.91276533691977
28,sko,27.6.,4369432,65340,645,2.90298085387585
25,sko,28.11.,4369432,65340,579,2.8874023111737
31,sko,krev,4369432,65340,718,2.88724145310623
22,sko,12.5.,4369432,65340,510,2.88468475605731
27,sko,25.9.,4369432,65340,626,2.88426583581971
16,sko,25.11.,4369432,65340,371,2.88397789872919
21,sko,16.11.,4369432,65340,488,2.8776987460296
137,sko,NKÚ,4369432,65340,3185,2.87645103333415
24,sko,31. března,4369432,65340,558,2.87622526996916
11,sko,Martinů,4369432,65340,256,2.87341645622896
54,sko,protesty,4369432,65340,1261,2.86368027473932
537,sko,kraje,4369432,65340,12544,2.86275442856206
24,sko,7.6.,4369432,65340,561,2.86084438617253
25,sko,22. října,4369432,65340,587,2.84805100199246
40,sko,akreditace,4369432,65340,941,2.84260308296633
24,sko,19.5.,4369432,65340,565,2.84059062060671
321,sko,kondice,4369432,65340,7566,2.83716471663988
76,sko,Impuls,4369432,65340,1792,2.83609935939481
27,sko,27.4.,4369432,65340,637,2.83445904744606
149,sko,sklo,4369432,65340,3516,2.83389174957072
25,sko,4.12.,4369432,65340,590,2.83356938672809
688,sko,počítače,4369432,65340,16239,2.83318550516822
21,sko,21.5.,4369432,65340,496,2.83128425012589
11,sko,22.12.,4369432,65340,260,2.82921004921005
23,sko,15.6.,4369432,65340,544,2.82731886602207
24,sko,23.10.,4369432,65340,568,2.82558750113168
16,sko,4.3.,4369432,65340,380,2.81567315902244
514,sko,Jihlava,4369432,65340,12241,2.80796749356805
33,sko,U. Brod,4369432,65340,787,2.80404553797184
20,sko,6.5.,4369432,65340,477,2.80386740154226
92,sko,Kolín,4369432,65340,2195,2.802845490872
194,sko,konference,4369432,65340,4642,2.79474667819817
25,sko,5.10.,4369432,65340,599,2.79099488843001
23,sko,2.5.,4369432,65340,553,2.78130463492949
20,sko,24.9.,4369432,65340,481,2.78055041691405
19,sko,6.2.,4369432,65340,457,2.78024619914415
24,sko,15.9.,4369432,65340,579,2.77190621872676
15,sko,11.3.,4369432,65340,362,2.77094906878935
22,sko,30. března,4369432,65340,531,2.77060117813413
20,sko,27.5.,4369432,65340,483,2.76903675059143
17,sko,18.3.,4369432,65340,415,2.73934466977183
17,sko,19.1.,4369432,65340,415,2.73934466977183
20,sko,27.9.,4369432,65340,489,2.73506083954123
24,sko,příjmy,4369432,65340,588,2.72947908272584
29,sko,obuv,4369432,65340,713,2.71990867920997
2665,sko,stavby,4369432,65340,65567,2.71805196225047
18,sko,13.2.,4369432,65340,443,2.71715637806342
20,sko,27.2.,4369432,65340,493,2.71286967654292
26,sko,20.6.,4369432,65340,641,2.7124464519444
42,sko,zneužívání,4369432,65340,1036,2.7110366564912
295,sko,dotace,4369432,65340,7289,2.70644945402675
27,sko,22.3.,4369432,65340,668,2.70291978027416
19,sko,5.2.,4369432,65340,472,2.69189091739169
20,sko,23.11.,4369432,65340,497,2.6910357153635
11,sko,Vimperk,4369432,65340,274,2.68465187151319
21,sko,31.10.,4369432,65340,524,2.67999425202756
24,sko,Antarktida,4369432,65340,599,2.67935509289281
17,sko,15.1.,4369432,65340,425,2.67488950107132
17,sko,2.2.,4369432,65340,426,2.66861041773547
14,sko,Lednice,4369432,65340,351,2.667268733262
23,sko,5.5.,4369432,65340,577,2.66561778702948
21,sko,1.11.,4369432,65340,527,2.66473811776555
23,sko,21.9.,4369432,65340,578,2.66100599155019
24,sko,5.6.,4369432,65340,604,2.65717500106422
42,sko,Litomyšl,4369432,65340,1057,2.65717500106422
17,sko,krajané,4369432,65340,428,2.65614027559652
54,sko,sex,4369432,65340,1361,2.65327026190028
22,sko,11. května,4369432,65340,555,2.65079139745806
17,sko,9.1.,4369432,65340,429,2.64994880642264
12,sko,Jurečka,4369432,65340,303,2.64840544660527
23,sko,2.10.,4369432,65340,581,2.64726585734253
1193,sko,Liberec,4369432,65340,30152,2.64588018603914
10,sko,Litovel,4369432,65340,253,2.64317144374636
25,sko,6.6.,4369432,65340,633,2.64108363059964
22,sko,16. června,4369432,65340,558,2.63653983080506
596,sko,Jihomoravský,4369432,65340,15123,2.63544624518698
21,sko,26.10.,4369432,65340,533,2.63474106578319
15,sko,25.8.,4369432,65340,381,2.63276525695996
17,sko,14.4.,4369432,65340,432,2.63154638415581
17,sko,8.4.,4369432,65340,432,2.63154638415581
55,sko,Turnov,4369432,65340,1398,2.63088202000934
21,sko,14.3.,4369432,65340,534,2.62980709374989
13,sko,gastronomie,4369432,65340,331,2.62640207809117
17,sko,8.1.,4369432,65340,433,2.62546890982751
22,sko,11.5.,4369432,65340,561,2.62244068732482
12,sko,rezignace,4369432,65340,306,2.62244068732482
16,sko,M.Boleslav,4369432,65340,409,2.61602885190349
17,sko,20.12.,4369432,65340,435,2.61339778840301
20,sko,29.4.,4369432,65340,512,2.61219677838996
25,sko,11.9.,4369432,65340,641,2.60812158840807
20,sko,14.2.,4369432,65340,513,2.60710477687263
18,sko,Třešť,4369432,65340,462,2.60541185169284
22,sko,15. června,4369432,65340,565,2.60387473555615
24,sko,Terezín,4369432,65340,617,2.60118914204666
23,sko,24.5.,4369432,65340,592,2.59807679580407
29,sko,ČMKOS,4369432,65340,747,2.59611096154847
19,sko,5.3.,4369432,65340,490,2.59300512858954
20,sko,13.10.,4369432,65340,516,2.59194719096058
20,sko,24.10.,4369432,65340,517,2.58693375345389
16,sko,otrava,4369432,65340,414,2.584434300552
20,sko,31.1.,4369432,65340,518,2.58193967284876
22,sko,8. listopadu,4369432,65340,570,2.5810337291039
20,sko,22.2.,4369432,65340,519,2.57696483725561
23,sko,22.9.,4369432,65340,598,2.5720091356455
20,sko,30.10.,4369432,65340,520,2.5720091356455
13,sko,Valtice,4369432,65340,338,2.5720091356455
25,sko,21.3.,4369432,65340,652,2.5641195370699
12,sko,VIDEOSTREAM,4369432,65340,313,2.56379185406197
13,sko,Praha 2,4369432,65340,341,2.54938148929085
17,sko,20.5.,4369432,65340,446,2.54894178913747
21,sko,14.9.,4369432,65340,551,2.5486696698048
16,sko,25.3.,4369432,65340,420,2.54751381054411
19,sko,21. ledna,4369432,65340,501,2.53607288025724
549,sko,Liberecký,4369432,65340,14487,2.53419330449395
128,sko,církev,4369432,65340,3380,2.53243976432788
23,sko,16. září,4369432,65340,608,2.52970635380922
22,sko,5.12.,4369432,65340,582,2.5278165388131
22,sko,6.11.,4369432,65340,582,2.5278165388131
20,sko,26. ledna,4369432,65340,530,2.52348066138804
75,sko,napadení,4369432,65340,1989,2.52157758396618
21,sko,20.4.,4369432,65340,559,2.51219496970026
253,sko,islám,4369432,65340,6746,2.50795672906553
18,sko,10.3.,4369432,65340,480,2.50770890725436
111,sko,ČLÁNEK,4369432,65340,2960,2.50770890725436
18,sko,29. ledna,4369432,65340,481,2.50249537522265
19,sko,25.10.,4369432,65340,508,2.50112699411196
20,sko,28. října,4369432,65340,535,2.4998967299732
18,sko,17.1.,4369432,65340,483,2.49213307553229
17,sko,24.11.,4369432,65340,457,2.4875887044974
19,sko,3. února,4369432,65340,511,2.48644327398997
20,sko,24.1.,4369432,65340,538,2.48595678538227
10,sko,Duchcov,4369432,65340,269,2.48595678538227
10,sko,Lanškroun,4369432,65340,269,2.48595678538227
21,sko,28.2.,4369432,65340,565,2.48551679303087
24,sko,1.6.,4369432,65340,646,2.48441749325509
31,sko,neziskové,4369432,65340,835,2.48268187225182
188,sko,VV,4369432,65340,5086,2.4718797984733
13,sko,1.7.,4369432,65340,352,2.46971331775051
57,sko,Č. Lípa,4369432,65340,1545,2.46713109322112
19,sko,14.12.,4369432,65340,517,2.45758706578119
7093,sko,správa,4369432,65340,193728,2.44840591332937
1066,sko,ocenění,4369432,65340,29125,2.44758129454251
21,sko,27. dubna,4369432,65340,574,2.44654527537011
123,sko,Nigérie,4369432,65340,3364,2.44509073002209
25,sko,26.6.,4369432,65340,685,2.44059261046653
460,sko,Pardubický,4369432,65340,12607,2.44001183963831
24,sko,24.4.,4369432,65340,658,2.43910896754224
348,sko,Ústí n.L.,4369432,65340,9542,2.43885334933143
187,sko,výbory,4369432,65340,5136,2.43479525263014
20,sko,9.11.,4369432,65340,550,2.43171772824665
24,sko,16.5.,4369432,65340,661,2.42803888145657
24,sko,20.3.,4369432,65340,661,2.42803888145657
11,sko,26.8.,4369432,65340,303,2.42770499272149
230,sko,průzkum,4369432,65340,6350,2.42214403640316
21,sko,15.3.,4369432,65340,580,2.42123618631456
18,sko,1.2.,4369432,65340,498,2.41706882626926
19,sko,6.10.,4369432,65340,526,2.41553709697505
10,sko,Hus,4369432,65340,277,2.41416019952285
19,sko,8.11.,4369432,65340,528,2.40638733524408
20,sko,30.11.,4369432,65340,556,2.40547617002816
11,sko,13.1.,4369432,65340,306,2.40390396338109
86,sko,Kroměříž,4369432,65340,2394,2.40226083011835
20,sko,30. června,4369432,65340,557,2.40115754135666
15,sko,15.4.,4369432,65340,418,2.39972144234867
26,sko,hygiena,4369432,65340,725,2.39817679406394
12,sko,advokacie,4369432,65340,335,2.39542343379521
21,sko,12.6.,4369432,65340,588,2.38829419738511
14,sko,4.2.,4369432,65340,392,2.38829419738511
16,sko,Vyškovsko,4369432,65340,448,2.38829419738511
17,sko,Brusel,4369432,65340,477,2.38328729131092
14,sko,2.12.,4369432,65340,393,2.38221711291339
930,sko,Ostrava,4369432,65340,26149,2.37833878541849
18,sko,16.3.,4369432,65340,507,2.37416227905738
521,sko,rodina,4369432,65340,14722,2.36655588584798
451,sko,Karlovarský,4369432,65340,12757,2.36414353880843
17,sko,19.11.,4369432,65340,481,2.36346785437695
12,sko,2.7.,4369432,65340,340,2.36019661859234
1035,sko,Zeman,4369432,65340,29328,2.35995519095132
22,sko,13.3.,4369432,65340,625,2.35390276094276
36,sko,Etiopie,4369432,65340,1023,2.35327522088386
153,sko,Vsetín,4369432,65340,4349,2.35259883688154
1053,sko,personální,4369432,65340,29940,2.35191937594197
16,sko,22.1.,4369432,65340,455,2.35155120973303
11,sko,3.2.,4369432,65340,313,2.35014253289014
21,sko,6. prosince,4369432,65340,600,2.3405283134374
19,sko,7.11.,4369432,65340,543,2.33991254697767
15,sko,Jirkov,4369432,65340,429,2.33819012331409
5981,sko,Praha,4369432,65340,171227,2.33586322628843
19,sko,12.10.,4369432,65340,544,2.33561123714867
19,sko,29. září,4369432,65340,544,2.33561123714867
20,sko,17. června,4369432,65340,573,2.33410951227864
20,sko,18. května,4369432,65340,573,2.33410951227864
16,sko,28.8.,4369432,65340,459,2.33105838873318
16,sko,3.6.,4369432,65340,459,2.33105838873318
58,sko,sport,4369432,65340,1664,2.33088327917873
20,sko,7.3.,4369432,65340,574,2.3300431194001
21,sko,20. května,4369432,65340,603,2.32888389396757
19,sko,19. listopadu,4369432,65340,546,2.32705588463164
637,sko,Středočeský,4369432,65340,18338,2.32291500188465
16,sko,5.11.,4369432,65340,461,2.32094533715516
22,sko,19.9.,4369432,65340,634,2.32048773752244
19,sko,22. dubna,4369432,65340,548,2.31856297994321
15,sko,29.9.,4369432,65340,433,2.31659021455368
21,sko,10.5.,4369432,65340,607,2.31353704787882
23,sko,17.5.,4369432,65340,665,2.31287438062558
18,sko,4. září,4369432,65340,521,2.31036521205776
48,sko,miss,4369432,65340,1390,2.30925712322704
19,sko,2.6.,4369432,65340,551,2.30593922506148
21,sko,21. října,4369432,65340,609,2.30593922506148
13,sko,22.8.,4369432,65340,377,2.30593922506148
20,sko,29.6.,4369432,65340,580,2.30593922506148
24,sko,15.5.,4369432,65340,699,2.29604249018997
72,sko,Kutná Hora,4369432,65340,2098,2.29494809434146
18,sko,9.6.,4369432,65340,525,2.2927624294897
31,sko,Šternberk,4369432,65340,905,2.2906512301992
20,sko,14.5.,4369432,65340,584,2.29014512078024
19,sko,13.12.,4369432,65340,555,2.28931984325924
19,sko,22. května,4369432,65340,555,2.28931984325924
21,sko,10.4.,4369432,65340,614,2.28716121834274
21,sko,12.9.,4369432,65340,614,2.28716121834274
22,sko,4.4.,4369432,65340,644,2.28445531923793
21,sko,3.4.,4369432,65340,615,2.2834422570121
19,sko,20. dubna,4369432,65340,557,2.28109966428883
29,sko,pornografie,4369432,65340,852,2.27616770924496
19,sko,18.6.,4369432,65340,560,2.26887948751585
10,sko,Č. Třebová,4369432,65340,295,2.26685550938247
20,sko,6. května,4369432,65340,593,2.25538743766553
14,sko,28.1.,4369432,65340,416,2.25050799368981
15,sko,7.10.,4369432,65340,446,2.24906628453306
19,sko,30.3.,4369432,65340,565,2.24880090798031
12,sko,16.12.,4369432,65340,357,2.24780630342128
20,sko,25.5.,4369432,65340,596,2.244034816335
16,sko,15.12.,4369432,65340,477,2.24309392123381
16,sko,9.3.,4369432,65340,477,2.24309392123381
227,sko,reforma,4369432,65340,6772,2.24158268142052
12,sko,27.1.,4369432,65340,358,2.24152751486423
231,sko,architektura,4369432,65340,6897,2.23974001285876
17,sko,18.12.,4369432,65340,508,2.23785046841597
18,sko,3. října,4369432,65340,538,2.23736110684404
40,sko,Vyškov,4369432,65340,1197,2.2346612373194
19,sko,13. prosince,4369432,65340,570,2.2290745842261
12,sko,Hořice,4369432,65340,360,2.2290745842261
18,sko,10. května,4369432,65340,541,2.22495429848816
18,sko,17. února,4369432,65340,541,2.22495429848816
17,sko,25.1.,4369432,65340,511,2.22471240304366
18,sko,11.12.,4369432,65340,542,2.22084921675663
18,sko,5. listopadu,4369432,65340,542,2.22084921675663
14,sko,28. března,4369432,65340,422,2.2185102497037
19,sko,12. května,4369432,65340,573,2.21740403666471
19,sko,H.Brod,4369432,65340,574,2.2135409634301
1399,sko,sociální,4369432,65340,42300,2.21168464066121
19,sko,1. listopadu,4369432,65340,580,2.19064226380841
20,sko,5.9.,4369432,65340,615,2.1747069114401
17,sko,7. května,4369432,65340,523,2.17366737658759
162,sko,výstava,4369432,65340,5001,2.16622725041768
14,sko,M. Třebová,4369432,65340,433,2.16215086691677
19,sko,19. května,4369432,65340,588,2.16083760715795
30,sko,Rožnov p.R.,4369432,65340,931,2.15485190741513
16,sko,23. března,4369432,65340,497,2.1528285722908
15,sko,2.4.,4369432,65340,467,2.14793054154549
84,sko,ombudsman,4369432,65340,2616,2.14727368205266
16,sko,5. září,4369432,65340,500,2.13991160085706
118,sko,Cheb,4369432,65340,3688,2.13962148268991
19,sko,Rokycany,4369432,65340,594,2.13901096466141
21,sko,19.6.,4369432,65340,658,2.13422034659946
14,sko,16.1.,4369432,65340,439,2.1325998300113
14,sko,Charles,4369432,65340,439,2.1325998300113
18,sko,24. června,4369432,65340,565,2.13044296545503
10,sko,tuberkulóza,4369432,65340,314,2.12968909320965
12,sko,2.3.,4369432,65340,377,2.12855928467214
19,sko,1. prosince,4369432,65340,597,2.12826216584401
18,sko,2. prosince,4369432,65340,566,2.12667893194716
18,sko,21.6.,4369432,65340,567,2.12292817545343
360,sko,Č. Budějovice,4369432,65340,11358,2.11956378848757
18,sko,18. června,4369432,65340,569,2.11546621350104
21,sko,ROP,4369432,65340,664,2.11493522298561
70,sko,Keňa,4369432,65340,2216,2.1123901745825
21,sko,29.5.,4369432,65340,665,2.11175486926683
10,sko,Severní Osetie,4369432,65340,317,2.10953430683858
18,sko,18.4.,4369432,65340,572,2.10437111098268
19,sko,10. června,4369432,65340,604,2.10359687584251
16,sko,1. dubna,4369432,65340,509,2.1020742641032
11,sko,včelaři,4369432,65340,350,2.10169889369889
18,sko,25. května,4369432,65340,574,2.09703880746009
19,sko,26.4.,4369432,65340,606,2.09665431189584
16,sko,1.12.,4369432,65340,512,2.08975742271197
30,sko,Bohumín,4369432,65340,960,2.08975742271197
17,sko,6. dubna,4369432,65340,545,2.08592300542259
15,sko,4. února,4369432,65340,481,2.08541281268554
57152,sko,ČR,4369432,65340,1842055,2.07479261972672
19,sko,24. listopadu,4369432,65340,614,2.06933634040534
430,sko,Hradec Králové,4369432,65340,13907,2.06766823445148
13,sko,7.5.,4369432,65340,421,2.06493845094579
31,sko,Hranice,4369432,65340,1005,2.06272573465699
15,sko,7.2.,4369432,65340,487,2.05971984168736
21,sko,11. listopadu,4369432,65340,682,2.05911581827338
16,sko,22.11.,4369432,65340,520,2.0576073085164
18,sko,29.11.,4369432,65340,585,2.0576073085164
17,sko,16. listopadu,4369432,65340,553,2.05574690407832
474,sko,Vysočina,4369432,65340,15427,2.05467301404649
18,sko,16. prosince,4369432,65340,587,2.05059672143457
17,sko,13. října,4369432,65340,556,2.04465474452394
16,sko,12. listopadu,4369432,65340,524,2.04190038249719
17,sko,13.9.,4369432,65340,557,2.04098391015316
18,sko,10.10.,4369432,65340,590,2.04016995844423
15,sko,27. září,4369432,65340,492,2.03878772947509
21,sko,obezita,4369432,65340,689,2.03819591881341
440,sko,Zlínský,4369432,65340,14439,2.03779932902448
17,sko,2. listopadu,4369432,65340,558,2.03732623289482
19,sko,Domažlice,4369432,65340,624,2.03617389905269
15,sko,18. března,4369432,65340,493,2.03465225740719
16,sko,25. ledna,4369432,65340,526,2.03413650271583
18,sko,software,4369432,65340,592,2.0332774923684
1355,sko,výtvarné,4369432,65340,44680,2.02801884173659
12,sko,12.1.,4369432,65340,396,2.02643144020554
14,sko,18. ledna,4369432,65340,462,2.02643144020554
25,sko,Svitavy,4369432,65340,825,2.02643144020554
12,sko,holocaust,4369432,65340,396,2.02643144020554
434,sko,Olomoucký,4369432,65340,14388,2.01713588314038
181,sko,Most,4369432,65340,6009,2.01429106213142
24,sko,Pospíšil,4369432,65340,797,2.01371857044265
19,sko,25. října,4369432,65340,631,2.0135855990632
617,sko,zákon,4369432,65340,20529,2.00984804686176
18,sko,28.6.,4369432,65340,599,2.00951631966961
17,sko,14. prosince,4369432,65340,566,2.00853010239454
13,sko,Tanzanie,4369432,65340,433,2.00771151927986
16,sko,18. listopadu,4369432,65340,533,2.00742176440624
16,sko,7. dubna,4369432,65340,533,2.00742176440624
15,sko,8. února,4369432,65340,500,2.00616712580349
10,sko,10.2.,4369432,65340,334,2.00216280020308
379,sko,Královéhradecký,4369432,65340,12662,2.00162517948592
15,sko,19. ledna,4369432,65340,502,1.99817442809113
15,sko,6.4.,4369432,65340,502,1.99817442809113
30,sko,očkování,4369432,65340,1006,1.99420191431758
26,sko,Otrokovice,4369432,65340,872,1.99389699047747
15,sko,2. dubna,4369432,65340,504,1.99024516448759
16,sko,13. listopadu,4369432,65340,539,1.98507569652788
14,sko,17. března,4369432,65340,472,1.98349857070966
4305,sko,vláda,4369432,65340,145207,1.98258336411331
15,sko,2. září,4369432,65340,506,1.98237858280977
16,sko,11.10.,4369432,65340,540,1.9813996304232
45,sko,informace,4369432,65340,1523,1.97587044563705
15,sko,22. února,4369432,65340,508,1.97457394271997
23,sko,Vysoké Mýto,4369432,65340,781,1.96934886442511
17,sko,22. června,4369432,65340,578,1.96683051549362
17,sko,12. října,4369432,65340,579,1.96343357159812
16,sko,Harvard,4369432,65340,545,1.96322165216244
71,sko,1918,4369432,65340,2419,1.96276513617263
13,sko,1.4.,4369432,65340,443,1.96239071749025
18,sko,3. listopadu,4369432,65340,614,1.96042390143663
16,sko,20. června,4369432,65340,546,1.95962600811086
14,sko,21. listopadu,4369432,65340,478,1.9586010991108
228,sko,rádia,4369432,65340,7800,1.95472694309058
19,sko,22.5.,4369432,65340,652,1.94873084817312
701,sko,demonstrace,4369432,65340,24161,1.9402110221545
18,sko,15. listopadu,4369432,65340,621,1.938325725414
16,sko,10.9.,4369432,65340,553,1.93482061560312
15,sko,9. listopadu,4369432,65340,519,1.9327236279417
65,sko,H. Brod,4369432,65340,2249,1.9327236279417
15,sko,sbírka,4369432,65340,519,1.9327236279417
10,sko,7.1.,4369432,65340,347,1.92715381921565
14,sko,25. března,4369432,65340,486,1.92636075180033
15,sko,2.11.,4369432,65340,521,1.92530434338147
878,sko,zaměstnanost,4369432,65340,30503,1.92485409790891
12,sko,17.7.,4369432,65340,417,1.92438093602253
27,sko,Slaný,4369432,65340,940,1.92079831193951
17,sko,15. prosince,4369432,65340,594,1.91385191574968
16,sko,26.3.,4369432,65340,560,1.91063535790809
93,sko,výročí,4369432,65340,3268,1.9030349112579
17,sko,11.4.,4369432,65340,598,1.9010502306945
10,sko,27.8.,4369432,65340,352,1.8997794751927
171,sko,gastro,4369432,65340,6021,1.89921152916125
16,sko,29. dubna,4369432,65340,564,1.89708475253285
15,sko,8. března,4369432,65340,529,1.89618820964413
13,sko,30.1.,4369432,65340,460,1.88986758227865
2596,sko,AUDIO,4369432,65340,91866,1.88971250102898
12,sko,18.2.,4369432,65340,425,1.88815729487387
178,sko,ČRo,4369432,65340,6305,1.88790773668
73,sko,Havířov,4369432,65340,2598,1.87901206291577
16,sko,26.5.,4369432,65340,572,1.87055209865127
16,sko,19. června,4369432,65340,573,1.86728760982291
16,sko,28. dubna,4369432,65340,573,1.86728760982291
15,sko,26. září,4369432,65340,540,1.85756215352175
13,sko,3.11.,4369432,65340,468,1.85756215352175
16,sko,7. prosince,4369432,65340,576,1.85756215352175
17,sko,3. prosince,4369432,65340,613,1.85453187268403
16,sko,7. října,4369432,65340,578,1.85113460281752
99,sko,komunismus,4369432,65340,3580,1.84926019976299
35,sko,Krym,4369432,65340,1266,1.84875854141975
16,sko,18.5.,4369432,65340,581,1.84157624858611
